,comment,name,time
1106,不更新了，卸载 返回6.5.16或19.越来安装包越大！坑啊,@微信安卓版,2017-11-20
1107,在不更新丁丁就要吃掉你了,@微信安卓版,2017-11-20
1108,内存越来越大了，安装了也登录不上去，空间不足，什么呀,@微信安卓版,2017-11-20
1109,太好用了，我和同学发答案老师都看不出来。,@微信安卓版,2017-11-20
1110,有时为何打不开微信？,@微信安卓版,2015-10-06
1111,为什么我微信经常打不开？,@微信安卓版,2015-10-10
1112,辣鸡软件，辣鸡，辣鸡，辣鸡，辣鸡，辣鸡，辣鸡，辣鸡，见过辣鸡的没见过这么辣鸡的！明明刚申请的，一下就登不进去了，还说违规，这么辣鸡的软件，不知道为什么会有那么多人下！,@微信安卓版,2017-11-18
1113,微信更新之后，好友圈的短视频经常无法打开，过一会儿就提示微信无响应，感觉微信现在越来越差了，没有以前的好用了,@微信安卓版,2017-11-18
1114,滚你妈微信，微信曹尼玛，等个号二天了都TM是操作过快，我靠你都TM两天了艹。腾讯必死,@微信安卓版,2017-11-19
1115,启动QQ后默认关连微信，烦死了。评论完卸载，有条件的建议去GooglePlay下载，能省很多垃圾时间,@微信安卓版,2017-11-19
1116,差评！差评！差评！重要事情说三遍！次次都说我版本太低我下了好几遍了没用！我注册都注不了,@微信安卓版,2017-11-19
1117,为什么不能下载？,@微信安卓版,2017-11-19
1118,坑爹又坑娘的微信。,@微信安卓版,2017-11-19
1119,占内存大，能不能改小点，我都卸载了两个软件了还等上去，艹,@微信安卓版,2017-11-19
1120,要不是因为丰巢 我才不用这破软件,@微信安卓版,2017-11-19
1121,为啥每次登录微信都要验证，很麻烦，有时候还不通过,@微信安卓版,2017-11-19
1122,微信难登录？,@微信安卓版,2017-11-19
1123,不知道怎么办请帮助,@微信安卓版,2017-11-17
1124,微信打开不了11,@微信安卓版,2017-11-17
1125,文章收藏的操作体验给零分,@微信安卓版,2017-11-18
1126,重装软件就要验证，麻烦,@微信安卓版,2017-11-18
1127,我之前连下都下不来,@微信安卓版,2017-11-18
1128,更新后公交卡不能充值了，充值界面一直没反应。,@微信安卓版,2017-11-17
1129,下载好了打不开为什么,@微信安卓版,2017-11-17
1130,很好很好很好,@微信安卓版,2017-11-17
1131,不知道什么问题，微信自动消失了。,@微信安卓版,2017-11-17
1132,为什么注册微信号，需要好友验证，明明新微信号，那来的好友，什么烂软件！！！！,@微信安卓版,2017-11-17
1133,软件很好，使用方便,@微信安卓版,2017-11-17
1134,为什么下载好了打不开,@微信安卓版,2017-11-15
1135,我想再过五年微信可以取代一切交易！！到时候可能看不见钱了！天天都是在扫码！！年纪大的人怎么办呢？,@微信安卓版,2017-11-16
1136,表情莫名没了,@微信安卓版,2017-11-16
1137,微信方便实用,@微信安卓版,2017-11-14
1138,微信不能滚动截图？？？？华为p9p,@微信安卓版,2017-11-14
1139,微信打不开怎么办,@微信安卓版,2017-11-15
1140,非常好用的软件，功能非常强大，聊天交友很方便，还可以方便赚外快，支持!,@微信安卓版,2017-11-15
1141,我觉得很好啊，打不开可能是手机缘故,@微信安卓版,2017-11-15
1142,要是可以QQ注册就好了,@微信安卓版,2017-11-13
1143,我感觉挺好的,@微信安卓版,2017-11-13
1144,只是为了用公众号而来用微信。。内存太大,@微信安卓版,2017-11-14
1145,比原来好用多了,@微信安卓版,2017-11-14
1146,啷个回事哟，长期提示无响应，一看朋友圈一点都自动重启，还是要更新一下软件哟。。。,@微信安卓版,2017-11-14
1147,还是不能登录,@微信安卓版,2017-11-14
1148,你们的微信有漂流瓶吗，我的没有啊？,@微信安卓版,2017-11-14
1149,很好吃大家尝一尝吧,@微信安卓版,2017-11-12
1150,我的微信为什么没有指纹支付,@微信安卓版,2017-11-13
1151,能不能弄个动态头像和十秒以上小视频，更新的都是什么玩意，删除个聊天记录还要每个都确认，逗比吗,@微信安卓版,2017-11-13
1152,什么玩意，打不开微信的,@微信安卓版,2017-11-13
1153,操你妈逼微信，现在微信发现里的京东购物，时不时的推送消息，一天发N次。30天内无法解绑，不能退出登陆，操你妈马化腾！,@微信安卓版,2017-11-11
1154,腾讯必死！微信必死！马化腾马上死！死！死！,@微信安卓版,2017-11-11
1155,狗屁应用作者是傻逼,@微信安卓版,2017-11-11
1156,现在微信不能设置停用视频聊天功能了吗？,@微信安卓版,2017-11-11
1157,希望尽可能少占用内存,@微信安卓版,2017-11-11
1158,微信 你凭什么对手机系统还有要求？版本过低为什么不能上？,@微信安卓版,2017-11-11
1159,666666666666666666666666666666666666666666666666666666666666666666666666666666666666666内存太多，希望占小点。,@微信安卓版,2017-11-12
1160,打不开微信为什么呢,@微信安卓版,2017-11-12
1161,微信号为什么常常停止运行,@微信安卓版,2017-11-12
1162,怎么回事啊？地理位置获取不了,@微信安卓版,2017-11-12
1163,我的怎么被禁用了,@微信安卓版,2017-11-12
1164,感谢上方给了个这么好的平台，支持微信。,@微信安卓版,2017-11-11
1165,很好，功能齐全,@微信安卓版,2017-11-11
1166,一点儿都不好，内存不足了还退出登录了，我的内存不足很多次了，微信都退出登录了三回了，每次到内存不足的时候，加个微信就要来回使用很麻烦的，微信的空间站的很大，其他的占得很小，有时候内存不足的时候，微信都打不开。什么呀，我更新了的为什么还是这样呢，微信团队，你每次只问他什么问题他都答不出来。很烦，每次都很卡。而且这样打字很难打。,@微信安卓版,2017-11-11
1167,挺好得安装挺快得,@微信安卓版,2017-11-11
1168,我也不知道好不好，因为我下载它是为了在派派中收红包,@微信安卓版,2017-11-11
1169,五星好评！继续加油！少给一星，怕你骄傲,@微信安卓版,2017-11-11
1170,可以，但是今天突然微信不见了,@微信安卓版,2017-11-11
1171,有有些人不会评论我代表我儿子向你们道歉，手机不好就别说内存不足，手机烂评你妹啊给星都不会。微信没指纹就没有呗非得1星唉服了,@微信安卓版,2017-11-11
1172,内存越来越大了，希望改小点,@微信安卓版,2017-11-11
1173,体积好大，功能却比QQ少,@微信安卓版,2017-11-11
1174,真的很希望 删除该聊天之后聊天记录还在,@微信安卓版,2017-11-09
1175,"他妈的你们微信是不是跟手机公司三星公司合作了,害得我手机更新不了,微信更新安装不了用不了微信,难道就要害我买新手机吗？你们他妈的打死你",@微信安卓版,2017-11-09
1176,垃圾，指纹支付都没有。辣鸡,@微信安卓版,2017-11-09
1177,更新后微信图标怎么在桌面上找不到了？,@微信安卓版,2017-11-09
1178,为啥不能横屏？！,@微信安卓版,2017-11-09
1179,最新版给你一个星吧，毕竟谁都不容易。你妈逼的删除个聊天还用每个都确认麽？你大爷的,@微信安卓版,2017-11-09
1180,微信一直自停止,@微信安卓版,2017-11-09
1181,操你媽，你們一封我微信干嘛？,@微信安卓版,2017-11-10
1182,为什么冷藏了，找不到了。,@微信安卓版,2017-11-10
1183,不说别的，就说每次更新，在360发布的文案都停留在6.5.9版本，完全不符，其他平台（如华为）就是最新文案，请好好改正。更新文案不符就是虚假宣传！,@微信安卓版,2017-11-10
1184,更新后，微信登不上去了,@微信安卓版,2017-11-10
1185,微信有小号吗？,@微信安卓版,2017-11-10
1186,有的时候我登微信都登不进去！而且一旦进去就很卡，我向微信团队问一些信息，他们都不回！！！！！！！！,@微信安卓版,2017-11-10
1187,太大了，这是什么微信，真是的，我简直忍无可忍了！！！！！！！！！！！！！！！！！！！！！！！,@微信安卓版,2017-11-10
1188,不错，再接再厉！一一不过还是不错的!,@微信安卓版,2017-11-10
1189,占用的内存越来越大，首先，他说的是40多内存，但是我这才玩3天内存马上变到了300。本来手机就挺多游戏的，再加上已经过这么多的微信内存，能不能一直保持40多呀，如果保存不了，我干脆拒载，差评！差评！差评！差评！差评！差评！能不能把这个内存缩小缩小再缩小，像这两天用的内存，呵呵！只能御载，受不了了，只能给你一个差评！！！！！！！！！！！！！心情不满！！！！！！！！！！！！！40多内存三天就到了300,@微信安卓版,2017-11-10
1190,更新时好久都没有更新好,@微信安卓版,2017-11-10
1191,希望微信的各种功能和更新时间可以满足我们的需要,@微信安卓版,2017-11-10
1192,明明合法注册微信，被封锁，无法登录！,@微信安卓版,2017-11-06
1193,明明是我的，打不开！,@微信安卓版,2017-11-06
1194,合法注册微信，为什么被封锁，申请解锁无法打开！,@微信安卓版,2017-11-06
1195,明明是合法注册的微信，为什么被封锁？无法解锁？,@微信安卓版,2017-11-07
1196,为什么登不上,@微信安卓版,2017-11-07
1197,微信越来越垃圾了，不知道为什么一发消息就散退，发图片也一样。。,@微信安卓版,2017-11-07
1198,将正常使用合法注册的.微信号，被强行封锁，申请解锁无法获取验证码！重复..下载四次无法.恢复打开？用户不是你的敌人！优质服务是你微信赢得天下唯一最高途径！保留向工信部，和消费者协会直接投诉的权利！将真正合法注册的微信，无故视为非法？.被封锁无法解锁？,@微信安卓版,2017-11-07
1199,微信怎么没有通讯录备份与恢复？？？,@微信安卓版,2017-11-07
1200,打不开，差评,@微信安卓版,2017-11-07
1201,为什么这样坑人的微信，我是中国国籍公民，中国联通.实名登记的号码！从360.一/冫手机助手下载微信！.通过合法应用软件注册微信帐号！正常使用中，被封锁无法解锁，申请验证码无法传送！我是中国人，我用中国联通实名登记号码，中联通实名登记的手机！,@微信安卓版,2017-11-07
1202,我是中国人永远使用中国联通.360手机下载应用程序，遵守中国法律规定，依法|..注册微信号码帐号！我永远爱自己的国家中国！.使用官方提供网络安全软件！,@微信安卓版,2017-11-07
1203,微信霸王！越来越差劲了！,@微信安卓版,2017-11-07
1204,易信网易就比你微信诚实服务质量是最好的软件！比你微信好用！,@微信安卓版,2017-11-07
1205,更就6.5.10后不能收款，只付款，又退回到5.3.13,@微信安卓版,2017-11-07
1206,停止运行是什么意思,@微信安卓版,2017-11-07
1207,你们不觉得这个软件很好吗，还有那些说微信不好你删掉不就好了，而且多人通话有木有QQ能视频吗，你们手机性能不好不要怪，好软件QQ还需要VIP要钱，你没有看过微信要过钱吗。觉得微信特别好的点赞，同感的点赞所以我觉得微信好的都点赞。,@微信安卓版,2017-11-07
1208,接着上一条，有些人输点不进去那是因为他的手机性能不好。重要的事情说三遍，不要怪，不要怪，不要怪好软件，手机性能不好就真的不要怪软件，就算你的手机性能很好，也许是你下的别的软件弄卡的呢。你是怎么知道一定是微信搞的呢,@微信安卓版,2017-11-07
1209,好用。。。。。。。。,@微信安卓版,2017-11-07
1210,什么玩意，我手机恢复出厂设置后，登陆一直玩什么破验证我的身份，尼玛的折腾我，心情烦躁，好友辅助吧还验证失败，微信我只有三个字来评价CNM！！！,@微信安卓版,2017-11-07
1211,我的微信有时老打不开，用着用着成3G了。,@微信安卓版,2017-11-07
1212,用的人太多了微信后台挨不起你的运行了是软件的问题,@微信安卓版,2017-11-07
1213,微信什么时候更新解绑手机号？,@微信安卓版,2017-11-08
1214,微信为什么打不开,@微信安卓版,2017-11-08
1215,为什么我微信被封了，解封还收不到短信！要求解封。。。,@微信安卓版,2017-11-08
1216,怎么没有红包提醒了呢，，，，，，，各位大神，，，，，,@微信安卓版,2017-11-08
1217,换了手机，微信登录不上了，求大神,@微信安卓版,2017-11-08
1218,收不了红包，不要下载,@微信安卓版,2017-11-08
1219,腾讯我操你妈，你全家不是人造的我靠你妈了个逼，老子下了你的这个版本我靠你妈的逼我的微信登不上去，你们他妈的逼，这不是坑爹把你们微信上不去你他妈的逼出这个微信干嘛我日你妈？,@微信安卓版,2017-11-08
1220,大家别下载微信记住，简直就是地主老财欺男霸女，留给地主老财们玩吧,@微信安卓版,2017-11-09
1221,更新后 我微信就用不了了 刚开始卡顿 后面直接接不到消息 再后来 就登陆不上微信 坑爹吧 怎么搞,@微信安卓版,2017-11-09
1222,刚下，不知道,@微信安卓版,2017-11-09
1223,为什么我的语音打不开了？,@微信安卓版,2017-11-09
1224,感觉干预太多了，不知道怎么小找朋友,@微信安卓版,2017-11-09
1225,日你媽，为什麼封我號？,@微信安卓版,2017-11-09
1226,删除会话后聊天记录就没了  不爽,@微信安卓版,2017-11-09
1227,怎么更新微信红,@微信安卓版,2017-11-09
1228,我觉得非常好用，并没有你们说的那么糟,@微信安卓版,2017-11-09
1229,我视平打不开总么办呢,@微信安卓版,2017-11-09
1230,妈卖批，老子登陆了个唱吧就封号唱吧也是非法软件吗？醉醉,@微信安卓版,2017-11-03
1231,记录都查找不了,@微信安卓版,2017-11-04
1232,微信要新版怎么下载呢,@微信安卓版,2017-11-04
1233,我微信挺流畅的，就是老说不能更改头像和昵称，什么破东西,@微信安卓版,2017-11-04
1234,总是被盗号还登录不进去,@微信安卓版,2017-11-04
1235,注册不了，莫名其妙说我恶意注册，妈的，上个月注册说频繁注册，等第二天，第二天又说已经注册了，需要等一个月，现在一个月到了，注册好了，又说我恶意注册，然后，又说等第二天，妈的，不然人玩微信了吗？恶意注册，哪呢？你怎么不去死？,@微信安卓版,2017-11-04
1236,微信一直闪退，垃圾！发个消息都发不了，图片也不能发，卸了重新下载还是这样！,@微信安卓版,2017-11-04
1237,为什么我的微信定位不了，位置权限已经打开了啊,@微信安卓版,2017-11-04
1238,为毛发不了红包？,@微信安卓版,2017-11-04
1239,为什么，捂脸，滑稽，皱眉这几个表情没了？,@微信安卓版,2017-11-04
1240,更新的都没用，小视频长点会死吗？十秒拍给尼玛看啊,@微信安卓版,2017-11-05
1241,现在是。那一为根我发来红包,@微信安卓版,2017-11-05
1242,有时候自动退出,@微信安卓版,2017-11-05
1243,特别差，千万不要下载。,@微信安卓版,2017-11-05
1244,非常好，实用性高！！！,@微信安卓版,2017-11-05
1245,破软件，没有朋友圈,@微信安卓版,2017-11-05
1246,不好，可是可以要钱,@微信安卓版,2017-11-05
1247,他妈的，微信打不开,@微信安卓版,2017-11-05
1248,为什么版本更新不了,@微信安卓版,2017-11-05
1249,我也打不开！,@微信安卓版,2017-11-06
1250,特别好四颗星,@微信安卓版,2017-11-06
1251,好有时打不开,@微信安卓版,2017-11-06
1252,在微信中打不开网页,@微信安卓版,2017-11-06
1253,垃圾微信没手机卡，都不能玩，还是说解析包错误,@微信安卓版,2017-11-06
1254,老版不能登陆，新版装不上，还说解析错误,@微信安卓版,2017-11-06
1255,坑人微信，无法打开,@微信安卓版,2017-11-06
1256,一直都在用，还不错,@微信安卓版,2017-11-06
1257,我也是和你们一样。,@微信安卓版,2017-11-05
1258,为什么vivo手机微信新消息不自动置顶,@微信安卓版,2017-11-03
1259,为什么我微信经常打不开，还说安装包损坏？什么鬼？,@微信安卓版,2017-11-03
1260,拉机专门封号,@微信安卓版,2017-11-03
1261,还是感觉QQ好用一点，是心理原因呢么。,@微信安卓版,2017-11-03
1262,我的微信为什么连捂脸的表情都不显示,@微信安卓版,2017-11-03
1263,内存还有一半，过不了3天，就出现:微信已停止，重下15次了！真辣 鸡,@微信安卓版,2017-11-03
1264,为什么开不了红包.,@微信安卓版,2017-11-01
1265,为什么打不开,@微信安卓版,2017-11-01
1266,收到信息手机呼吸灯不亮，版本要更新！速解决！,@微信安卓版,2017-11-02
1267,为什么连朋友圈都没有,@微信安卓版,2017-11-02
1268,最近通信录的头像怎样是空白的看不到照片,@微信安卓版,2017-11-02
1269,微信是很好的聊天工具体100分,@微信安卓版,2017-11-02
1270,微信为什么会被限制,@微信安卓版,2017-10-30
1271,老是说版本低。,@微信安卓版,2017-10-30
1272,为什么更新之后注册不了,@微信安卓版,2017-10-30
1273,好讨厌微信，可是周围用的人太多了，被绑架了！,@微信安卓版,2017-10-31
1274,能把也前的版本弄出来不最新版本手机都不支持,@微信安卓版,2017-10-31
1275,微信下载了打不开。,@微信安卓版,2017-10-31
1276,请你们赶快给我打开。,@微信安卓版,2017-10-31
1277,微信新版我下载不了，老是说安装包被破坏了，没法下载，为什么？,@微信安卓版,2017-10-31
1278,2011年，我用微信的时候几百万人口的城市不超过一百人玩微信。现在这么多人了，微信变了,@微信安卓版,2017-11-01
1279,怎么我的微信上没有附近的人,@微信安卓版,2017-11-01
1280,经常弹出更新提示，更新后不打开微信就硬是收不到信息，一点都不好。垃圾更新版本,@微信安卓版,2017-10-27
1281,现在我的微信朋友圈不能用亲亲谁知道咋办,@微信安卓版,2017-10-27
1282,更新后一堆问题低版本还不让用真是无语,@微信安卓版,2017-10-27
1283,其实还可以吧,@微信安卓版,2017-10-27
1284,垃圾玩意，登录那么麻烦。垃圾！垃圾！垃圾！,@微信安卓版,2017-10-27
1285,废物应用，你们都是瞎子吗？,@微信安卓版,2017-10-27
1286,微信最新版本不是6.5.19吗,@微信安卓版,2017-10-28
1287,微信干嘛要验证嘛,@微信安卓版,2017-10-28
1288,我无法下载，一键安装没反应！,@微信安卓版,2017-10-28
1289,为什么微信在桌面打不开,@微信安卓版,2017-10-28
1290,微信我爱你我在摇一摇找到爱,@微信安卓版,2017-10-28
1291,打开软件太慢了啊，,@微信安卓版,2017-10-28
1292,不能修改微信号，一点都不好,@微信安卓版,2017-10-28
1293,为什么手机打不开了,@微信安卓版,2017-10-28
1294,怎么桌面上看不到微信图标，已经下载了啊！,@微信安卓版,2017-10-28
1295,太不好了!,@微信安卓版,2017-10-28
1296,太难下！！！！！！,@微信安卓版,2017-10-28
1297,语音发不了，怎么办,@微信安卓版,2017-10-28
1298,编辑程序的人脑残，占用几百MB的空间。,@微信安卓版,2017-10-28
1299,为什么会自动不见,@微信安卓版,2017-10-28
1300,不知道好不好用，如果不好用就不要了。,@微信安卓版,2017-10-28
1301,"为什么没有,历史版本？",@微信安卓版,2017-10-28
1302,漂流瓶用不到附近的人也用不到以前漂流瓶不管头像放什么都是有人回复的 现在丢了无数个 半个回复都没有 上网查过了 很多要重载才行 附近的人以前开不到一分钟就有人加了 现在开了一小时都没人加 这不合理啊,@微信安卓版,2017-10-29
1303,好用好用，给力,@微信安卓版,2017-10-29
1304,有时候文字扫描不了，不好用,@微信安卓版,2017-10-29
1305,我的微信联网好慢啊，每秒几兆的网络在微信上看资料都会变成0.几k/s,@微信安卓版,2017-10-29
1306,挺好，就是有时候打不开,@微信安卓版,2017-10-29
1307,明明已经升级到最新版本了，他还说您的版本过低，,@微信安卓版,2017-10-29
1308,我的打开了真的,@微信安卓版,2017-10-29
1309,为什么登陆是他说不是最新版绑,@微信安卓版,2017-10-29
1310,我艹，打不开，而且常常被微信卡住手机,@微信安卓版,2017-10-29
1311,为何微信打不开,@微信安卓版,2017-10-29
1312,大神用起来很卡呀？？？？？？？大神用起来很卡呀？？？？？？？？？？？？做软件要小而精？？？？？精而赞。。。。。。。。不然会跑很多用户的？？？？？？？？？？？,@微信安卓版,2017-10-30
1313,最新版本总是卡顿没有之前的版本流畅！怎么回事，朋友们你们的微信卡顿吗？,@微信安卓版,2017-10-30
1314,视频不能停用，别人动不动就弹视频，烦死了,@微信安卓版,2017-10-30
1315,微信下载了。手机界面没有微信APP什么情况,@微信安卓版,2017-10-30
1316,来信息呼吸灯不亮来，360的手机,@微信安卓版,2017-10-30
1317,最新版下载了手机桌面没有，一直要在360手机助手中打开微信，这是什么鬼，烦人的,@微信安卓版,2017-10-30
1318,到快一点登录微信,@微信安卓版,2017-10-30
1319,方便和朋友沟通,@微信安卓版,2017-10-24
1320,为什么上不去微信,@微信安卓版,2017-10-24
1321,我要给他五个星,@微信安卓版,2017-10-25
1322,微信怎么打不开,@微信安卓版,2017-10-25
1323,星标功能不好使,@微信安卓版,2017-10-25
1324,刚更新了就上不去了，怎么回事？,@微信安卓版,2017-10-25
1325,为什么我微信修改不了个人信息,@微信安卓版,2017-10-25
1326,什么也没干    现在微信我也是  服啦,@微信安卓版,2017-10-25
1327,为什么要这样，我用新手机登陆却登陆不了，说要用久手机登陆微信扫描才能登陆用不用怎么麻烦，我的旧手机都坏了，你叫我怎么弄啊,@微信安卓版,2017-10-25
1328,给1星已经非常的不错了。如果可以。我一星都不想给。搞的什么破软件。刚刚恢复出厂设置。我登录不了了。原来我是直接手机号通过短信登录的，没有用手机注册过。现在通过手机登录是要旧手机扫描二维码才能登录？,@微信安卓版,2017-10-25
1329,我为什么打不开微信,@微信安卓版,2017-10-26
1330,下载了点不开,@微信安卓版,2017-10-26
1331,体验极差，明明密码正确，却说我错误,@微信安卓版,2017-10-26
1332,垃圾软件，密码正确都说错，早删早好，垃圾维修,@微信安卓版,2017-10-26
1333,头像和QQ加友。怎么了。,@微信安卓版,2017-10-27
1334,我微信为什么登不上,@微信安卓版,2017-10-27
1335,为什么？零钱明细不可以删掉,@微信安卓版,2017-10-27
1336,为什么老是闪退,@微信安卓版,2017-10-27
1337,更新后的微信一点都不好朋友圈都不见了,@微信安卓版,2017-10-27
1338,打不开乐怎么回事,@微信安卓版,2017-10-24
1339,微信打不开怎么办？,@微信安卓版,2017-10-24
1340,很好，但是我是希望微信更新的版本，那个红包，还要转账发出后可以收回，希望可以,@微信安卓版,2017-10-24
1341,怎么打不开啊,@微信安卓版,2017-10-24
1342,什么垃圾啊？登都登不了！,@微信安卓版,2017-10-24
1343,哈哈哈哈，很好,@微信安卓版,2017-10-24
1344,一颗星都不想给，太差劲了，早点倒闭早点好,@微信安卓版,2017-10-22
1345,在微信上申请个收款码 太麻烦了简直不如某宝，某宝申请收款码简单方便价格合理，微信2维码扫描灵敏度更差了,@微信安卓版,2017-10-22
1346,找不原来的密码？现在可以用新的密码a|23456：,@微信安卓版,2017-10-23
1347,微信怎么没了通讯录助手？,@微信安卓版,2017-10-23
1348,6.5.16安装包解析不了啊，,@微信安卓版,2017-10-23
1349,6.5版本要求手机系统太高 为了微信还要换手机不值,@微信安卓版,2017-10-23
1350,我的微信为什么没放到桌面上,@微信安卓版,2017-10-23
1351,我的微信为什么会自动退出？,@微信安卓版,2017-10-23
1352,不能按着说话？？？,@微信安卓版,2017-10-22
1353,我下载了微信怎么添加不到手机桌面上呢,@微信安卓版,2017-10-22
1354,谁说打不开是你们手机有问题吧,@微信安卓版,2017-10-22
1355,为什么我的没有微信支付,@微信安卓版,2017-10-22
1356,打不开了60,@微信安卓版,2017-10-22
1357,为什么今天不能打开了，图标也没有了。,@微信安卓版,2017-10-22
1358,怎么用QQ登录不了？,@微信安卓版,2017-10-22
1359,用这款微信挺好用的,@微信安卓版,2017-10-22
1360,这个应用特别好,@微信安卓版,2017-10-22
1361,他圢不入说要更新了。,@微信安卓版,2017-10-22
1362,我下载并安装了微信，可在手机桌面看不到图标啊？,@微信安卓版,2017-10-22
1363,抢不了红包，一点开就弹,@微信安卓版,2017-10-22
1364,用不了，手机解析不了，用不上，没办法注册，太可惜了，系统解析不了4.2版本及以上的,@微信安卓版,2017-10-22
1365,安卓4.1.2用不了，太悲催了，要求系统太高，不支持低配，太霸道,@微信安卓版,2017-10-22
1366,升级版微信不是说笑的，超级垃圾！！这是要淘汰掉一大批苹果5S的节奏？ 更新版的微信都下载不了的！弄得手机都卡到不行，垃圾！,@微信安卓版,2017-10-20
1367,为什么微信不能添加人？发送失败怎么回事？,@微信安卓版,2017-10-20
1368,不错，挺好的,@微信安卓版,2017-10-20
1369,你妈卖批。非tmd说。密码错误，密码错误。难道老子记错了吗？连一个心都不想给。,@微信安卓版,2017-10-20
1370,怎么不能更新，现在发部新板本吗？,@微信安卓版,2017-10-20
1371,有时候收不到信息通知,@微信安卓版,2017-10-20
1372,反复下载 反复安装  就是安装不了    差评,@微信安卓版,2017-10-20
1373,听说双击可以，取消点赞。,@微信安卓版,2017-10-20
1374,我的也闪退，还有就是现在签名好像没有啦。,@微信安卓版,2017-10-20
1375,删除重新下载以后，微信上保存的图片，相册里不显示。无法进行上传。,@微信安卓版,2017-10-20
1376,微信应该有个能查询是买瘪三天天举报人家的功能，他妈的最近老是被人举报，艹，不就是多发了几个红包，把微信里的钱转到支付宝里了吗，至于这么兑老子吗！,@微信安卓版,2017-10-20
1377,什么鬼?要用微信扫描二维码才能登陆!都没登陆怎么用微信扫二维码?,@微信安卓版,2017-10-21
1378,完蛋了!无法登陆!要用微信扫二维码才能登陆!都没登陆进去怎么用微信扫二维码?尼码害到老子了!老子要用微信买彩票!,@微信安卓版,2017-10-21
1379,录音话筒被权限怎么办？,@微信安卓版,2017-10-21
1380,唉，还不如QQ好玩，只有普通字体和气泡，如果在更新到QQ那样，我们都会喜欢玩的,@微信安卓版,2017-10-21
1381,一颗心都不想给，辣鸡,@微信安卓版,2017-10-21
1382,怎么下载不起呢,@微信安卓版,2017-10-21
1383,我加不了好友,@微信安卓版,2017-10-21
1384,为何删除的好友能够不经本人同意，能够重新单方面添加我为好友,@微信安卓版,2017-10-21
1385,我要重新申请微信号,@微信安卓版,2017-10-21
1386,我的手，机很好,@微信安卓版,2017-10-21
1387,声音所在哪？,@微信安卓版,2017-10-21
1388,我的微信为什么添加不了朋友,@微信安卓版,2017-10-21
1389,垃圾東西，修改頭像，昵稱等功能，天天維護你媽逼。,@微信安卓版,2017-10-21
1390,给自己点个赞，超过那些没赞的人,@微信安卓版,2017-10-21
1391,为什么安装不上去?,@微信安卓版,2017-10-18
1392,什么呀，总是闪退，消息都收不全，卸载，太生气了,@微信安卓版,2017-10-19
1393,我的不知是没人发微信，还是收不到。90分。,@微信安卓版,2017-10-19
1394,华为P7 朋友圈发的小视频一点开不是黑屏就是死机  上个版本还没这破毛病呢！,@微信安卓版,2017-10-19
1395,微信新版本登不上！我要投诉！非要说我密码错误！TMD老子的密码老子不记得，难道你记得！？垃圾软件！,@微信安卓版,2017-10-19
1396,现在根本打不开了，垃圾软件,@微信安卓版,2017-10-19
1397,垃圾死了。妈的还花了20块钱,@微信安卓版,2017-10-19
1398,注册新账号，注册不了，版本太低,@微信安卓版,2017-10-18
1399,我的微信停止运行是怎么回事,@微信安卓版,2017-10-18
1400,艹我微信里得钱认证过了还是没法用绑定一次又一次怎么了我得钱还不让我自己用了是吧辣鸡软件,@微信安卓版,2017-10-18
1401,下载速度真快，特别好用,@微信安卓版,2017-10-18
1402,笑笑米儿200,@微信安卓版,2017-10-18
1403,现在怎么不可以设置拒绝语聊和视频了？,@微信安卓版,2017-10-14
1404,不好用了期待轻聊版微信,@微信安卓版,2017-10-15
1405,卡的要死！鄙视！,@微信安卓版,2017-10-15
1406,为什么红包抢不成,@微信安卓版,2017-10-15
1407,还行，内存有点大,@微信安卓版,2017-10-15
1408,卡的要死，搜索的公众号都点不进去,@微信安卓版,2017-10-15
1409,打不开233,@微信安卓版,2017-10-15
1410,垃圾啊，登陆不了,@微信安卓版,2017-10-15
1411,回到家大家你到家大家觉得就到家发奖金就放假度假就地解决额低能那就觉得咖啡牛奶,@微信安卓版,2017-10-15
1412,为什么我加不上附近人呢,@微信安卓版,2017-10-16
1413,玛德一个破微信现在咋不可以解绑手机号了，垃圾差评，很不方便唉,@微信安卓版,2017-10-16
1414,我的微信打不开？,@微信安卓版,2017-10-16
1415,太低，打不开。,@微信安卓版,2017-10-16
1416,为什么我微信下载好了，却打不开,@微信安卓版,2017-10-16
1417,没显示在手机上，很奇怪，一星差评。,@微信安卓版,2017-10-16
1418,什么是标本过低,@微信安卓版,2017-10-16
1419,三星n5100微信不能用扫一扫 一扫就自动关机 其他功能正常,@微信安卓版,2017-10-16
1420,95折充Q币被腾讯吃了啊,@微信安卓版,2017-10-16
1421,为什么搜不到公众号？？？,@微信安卓版,2017-10-17
1422,为什么没有通讯录功能了？,@微信安卓版,2017-10-17
1423,设置里面通用功能的通讯录怎么没有了,@微信安卓版,2017-10-17
1424,呵呵，隐私功能，微信做大了也开始耍流氓了，P民斗不过你们大公司，用个软件都玩强制,@微信安卓版,2017-10-17
1425,新版本，太卡了，先别用了，用了就后悔！,@微信安卓版,2017-10-17
1426,好好好好好好好好好好好好好好,@微信安卓版,2017-10-13
1427,重要的事情说三遍：不要下载，不要下载，不要下载,@微信安卓版,2017-10-13
1428,微信拍照不能用了,@微信安卓版,2017-10-13
1429,为什么总是要重新登录,@微信安卓版,2017-10-13
1430,我给她评四星。95分,@微信安卓版,2017-10-14
1431,还可以就是没有以前的顺手。,@微信安卓版,2017-10-14
